Anio,Tipo,Sector,Gas,Cantidad
1990,METALES PESADOS,Agricultura,Cu (t),0.0
1990,METALES PESADOS,Agricultura,Hg (t),0.0
1990,METALES PESADOS,Agricultura,Ni (t),0.0
1990,METALES PESADOS,Agricultura,Pb (t),0.0
1990,METALES PESADOS,Agricultura,Se (t),0.0
1990,METALES PESADOS,Agricultura,Zn (t),0.0
1990,METALES PESADOS,Agricultura,"PM2,5 (t)",3042.0677200000005
1990,METALES PESADOS,Agricultura,PM10 (t),15374.447050999997
1990,METALES PESADOS,Agricultura,PST (t),46045.72230499999
1990,METALES PESADOS,Agricultura,BC (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),As (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Cd (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Cr (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Cu (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Hg (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Ni (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Pb (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Se (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Zn (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),"PM2,5 (t)",0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),PM10 (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),PST (t),0.0
1990,METALES PESADOS,Otras fuentes y sumideros (naturaleza),BC (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,HCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,TRI (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,PER (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,DIOX (t),4.372019726916343e-06
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,HAP (t),0.35262319691000005
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,PCB (t),1.899342171566215e-06
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,HCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,TRI (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,PER (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,DIOX (t),3.6651933011e-05
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,HAP (t),22.785536978
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,PCB (t),0.0028133850000000016
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,HCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,TRI (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,PER (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,DIOX (t),4.834401519557001e-05
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,HAP (t),34.55939559985
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,PCB (t),0.002512716511729273
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,HCB (t),0.32380949800000003
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,TCM (t),0.19135
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,TRI (t),16.208
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,PER (t),8.53965
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,DIOX (t),5.87432e-06
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,HAP (t),8.92171190472
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,PCB (t),0.01835789334603
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,HCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,TRI (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,PER (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,DIOX (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,HAP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,PCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,HCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,TRI (t),1400.00038979
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,PER (t),4152.817808580001
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,TCE (t),2679.9979693200003
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,DIOX (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,HAP (t),0.0008750070000000001
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,PCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,HCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,TRI (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,PER (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,DIOX (t),4.20201906e-06
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,HAP (t),5.095254618999999
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,PCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,HCB (t),0.00021712499999999998
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TRI (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,PER (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,DIOX (t),9.656512000000001e-06
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,HAP (t),1.0012634500868545
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,PCB (t),0.00030453600000000005
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,PCP (t),0.017054965999999998
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,HCB (t),0.0022739939999999997
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TRI (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,PER (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,DIOX (t),5.9367686767e-05
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,HAP (t),0.010379978
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,PCB (t),0.0003670927605296
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,HCH (t),9193.999999999998
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,HCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TRI (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,PER (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,DIOX (t),1.2067546269000002e-05
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,HAP (t),199.83856616300002
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,PCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),HCH (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),PCP (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),HCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TCM (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TRI (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),PER (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TCB (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TCE (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),DIOX (t),0.0
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),HAP (t),14.493675919999998
1990,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),PCB (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,SOx (t),1592455.09244345
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,NOx (t),266866.79945851
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,COVNM (t),9106.764085879999
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,CH4 (t),2050.3361487800003
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,CO (t),18721.388396370003
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,CO2 (t),77615239.42684
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,N2O (t),951.26276654
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,NH3 (t),79.789
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,SF6 (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,HFC (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,PFC (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,SOx (t),47586.864564999996
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,NOx (t),40032.91303599999
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,COVNM (t),43843.002325999994
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,CH4 (t),38589.82876300002
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,CO (t),552998.9761970001
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,CO2 (t),20484149.716999993
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,N2O (t),826.7401150000001
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,NH3 (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,SF6 (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,HFC (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,PFC (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,SOx (t),347275.8214951799
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,NOx (t),169361.18198504997
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,COVNM (t),13814.36519044
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,CH4 (t),4118.41589776
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,CO (t),200225.09549387996
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,CO2 (t),44599479.60395999
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,N2O (t),1278.2744644499999
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,NH3 (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,SF6 (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,HFC (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,PFC (t),0.0
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,SOx (t),56396.764546239996
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,NOx (t),11900.646762051
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,COVNM (t),59036.38213632901
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,CH4 (t),9173.181115399999
1991,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,CO (t),283539.304872
